time	V(vo)
5.051014922035372e-03	-3.597518e-01
5.057711350606800e-03	-3.572685e-01
5.064407779178229e-03	-3.546863e-01
5.085613136321086e-03	-3.458025e-01
5.106818493463943e-03	-3.360526e-01
5.128023850606800e-03	-3.254366e-01
5.149229207749658e-03	-3.139546e-01
5.170434564892515e-03	-3.016065e-01
5.191639922035372e-03	-2.883924e-01
5.212845279178229e-03	-2.743123e-01
5.240747064892515e-03	-2.545038e-01
5.268648850606800e-03	-2.337784e-01
5.296550636321086e-03	-2.121361e-01
5.324452422035372e-03	-1.895767e-01
5.352354207749658e-03	-1.661004e-01
5.380255993463944e-03	-1.417070e-01
5.408157779178229e-03	-1.163967e-01
5.423782779178229e-03	-1.020954e-01
5.439407779178229e-03	-8.771192e-02
5.455032779178229e-03	-7.324637e-02
5.470657779178229e-03	-5.869871e-02
5.486282779178229e-03	-4.406894e-02
5.501907779178229e-03	-2.935706e-02
5.517532779178229e-03	-1.456306e-02
5.525345279178229e-03	-7.184291e-03
5.533157779178229e-03	1.854800e-04
5.540970279178229e-03	7.546248e-03
5.548782779178229e-03	1.489801e-02
5.556595279178229e-03	2.224078e-02
5.564407779178229e-03	2.957453e-02
5.572220279178229e-03	3.689929e-02
5.593425636321086e-03	5.679346e-02
5.614630993463944e-03	7.635755e-02
5.635836350606801e-03	9.559157e-02
5.657041707749658e-03	1.144955e-01
5.678247064892515e-03	1.330694e-01
5.699452422035373e-03	1.513132e-01
5.720657779178229e-03	1.692269e-01
5.755255993463944e-03	1.975557e-01
5.789854207749658e-03	2.238605e-01
5.824452422035373e-03	2.481413e-01
5.859050636321086e-03	2.703982e-01
5.893648850606801e-03	2.906312e-01
5.928247064892515e-03	3.088402e-01
5.962845279178230e-03	3.250252e-01
5.984050636321086e-03	3.334938e-01
6.005255993463944e-03	3.409424e-01
6.026461350606801e-03	3.473711e-01
6.047666707749659e-03	3.527798e-01
6.068872064892515e-03	3.571685e-01
6.090077422035373e-03	3.605373e-01
6.111282779178230e-03	3.628861e-01
6.117979207749659e-03	3.633970e-01
6.124675636321087e-03	3.638020e-01
6.131372064892515e-03	3.641009e-01
6.138068493463944e-03	3.642938e-01
6.144764922035373e-03	3.643807e-01
6.151461350606801e-03	3.643616e-01
6.158157779178230e-03	3.642365e-01
6.172666707749659e-03	3.635954e-01
6.187175636321087e-03	3.624626e-01
6.201684564892515e-03	3.608384e-01
6.216193493463944e-03	3.587226e-01
6.230702422035373e-03	3.561153e-01
6.245211350606801e-03	3.530165e-01
6.259720279178230e-03	3.494261e-01
6.267532779178230e-03	3.472960e-01
6.275345279178230e-03	3.450301e-01
6.283157779178230e-03	3.426286e-01
6.290970279178230e-03	3.400914e-01
6.298782779178230e-03	3.374185e-01
6.306595279178230e-03	3.346099e-01
6.314407779178230e-03	3.316655e-01
6.334497064892516e-03	3.234327e-01
6.354586350606801e-03	3.144098e-01
6.374675636321087e-03	3.045970e-01
6.394764922035373e-03	2.939943e-01
6.414854207749659e-03	2.826016e-01
6.434943493463944e-03	2.704189e-01
6.455032779178230e-03	2.574463e-01
6.482934564892516e-03	2.381269e-01
6.510836350606801e-03	2.178370e-01
6.538738136321087e-03	1.965764e-01
6.566639922035373e-03	1.743452e-01
6.594541707749659e-03	1.511435e-01
6.622443493463945e-03	1.269712e-01
6.650345279178230e-03	1.018283e-01
6.664854207749659e-03	8.862094e-02
6.679363136321087e-03	7.532099e-02
6.693872064892516e-03	6.192846e-02
6.708380993463945e-03	4.844334e-02
6.722889922035374e-03	3.486563e-02
6.737398850606801e-03	2.119534e-02
6.751907779178230e-03	7.432459e-03
6.760836350606802e-03	-1.036216e-03
6.769764922035374e-03	-9.501515e-03
6.778693493463945e-03	-1.796344e-02
6.787622064892516e-03	-2.642199e-02
6.796550636321087e-03	-3.487716e-02
6.805479207749659e-03	-4.332895e-02
6.814407779178230e-03	-5.177737e-02
6.835613136321087e-03	-7.187329e-02
6.856818493463945e-03	-9.167437e-02
6.878023850606802e-03	-1.111806e-01
6.899229207749659e-03	-1.303920e-01
6.920434564892516e-03	-1.493086e-01
6.941639922035374e-03	-1.679304e-01
6.962845279178231e-03	-1.862573e-01
6.997443493463945e-03	-2.153422e-01
7.032041707749659e-03	-2.424717e-01
7.066639922035374e-03	-2.676456e-01
7.101238136321087e-03	-2.908640e-01
7.135836350606802e-03	-3.121269e-01
7.170434564892516e-03	-3.314344e-01
7.205032779178231e-03	-3.487863e-01
7.227354207749660e-03	-3.584494e-01
