time	V(vo)
2.740134666904326e-01	-1.127275e-02
2.779197166904326e-01	-1.092869e-02
2.818259666904326e-01	-1.065737e-02
2.857322166904326e-01	-1.046202e-02
2.896384666904326e-01	-1.034277e-02
2.935447166904326e-01	-1.029693e-02
2.974509666904326e-01	-1.031940e-02
3.052634666904326e-01	-1.053933e-02
3.130759666904326e-01	-1.093009e-02
3.175402524047183e-01	-1.122763e-02
3.220045381190041e-01	-1.150741e-02
3.264688238332898e-01	-1.176942e-02
3.309331095475755e-01	-1.201367e-02
3.353973952618612e-01	-1.224015e-02
3.398616809761469e-01	-1.244887e-02
3.443259666904326e-01	-1.263983e-02
3.560447166904326e-01	-1.285747e-02
3.677634666904326e-01	-1.276425e-02
3.739018595475755e-01	-1.257704e-02
3.800402524047183e-01	-1.237362e-02
3.861786452618612e-01	-1.215400e-02
3.923170381190041e-01	-1.191819e-02
3.984554309761469e-01	-1.166617e-02
4.045938238332898e-01	-1.139796e-02
4.107322166904326e-01	-1.111355e-02
4.185447166904326e-01	-1.083862e-02
4.263572166904326e-01	-1.057594e-02
4.341697166904326e-01	-1.032550e-02
4.419822166904326e-01	-1.008730e-02
4.497947166904326e-01	-9.861343e-03
4.576072166904326e-01	-9.647630e-03
4.654197166904326e-01	-9.446160e-03
4.754643595475755e-01	-9.102544e-03
4.855090024047183e-01	-8.719017e-03
4.955536452618612e-01	-8.295578e-03
5.055982881190041e-01	-7.832227e-03
5.156429309761469e-01	-7.328964e-03
5.256875738332898e-01	-6.785790e-03
5.357322166904326e-01	-6.202704e-03
5.463348952618612e-01	-5.605392e-03
5.569375738332898e-01	-5.003550e-03
5.675402524047183e-01	-4.397180e-03
5.781429309761469e-01	-3.786280e-03
5.887456095475755e-01	-3.170852e-03
5.993482881190040e-01	-2.550896e-03
6.099509666904326e-01	-1.926410e-03
6.155313238332897e-01	-1.590005e-03
6.211116809761469e-01	-1.251832e-03
6.266920381190040e-01	-9.118905e-04
6.322723952618612e-01	-5.701802e-04
6.378527524047183e-01	-2.267014e-04
6.434331095475755e-01	1.185459e-04
6.490134666904326e-01	4.655617e-04
6.596161452618612e-01	1.127722e-03
6.702188238332898e-01	1.780724e-03
6.808215024047183e-01	2.424568e-03
6.914241809761469e-01	3.059255e-03
7.020268595475755e-01	3.684784e-03
7.126295381190040e-01	4.301155e-03
7.232322166904326e-01	4.908368e-03
7.371831095475755e-01	5.689506e-03
7.511340024047183e-01	6.435038e-03
7.650848952618612e-01	7.144964e-03
7.790357881190040e-01	7.819283e-03
7.929866809761469e-01	8.457996e-03
8.069375738332898e-01	9.061102e-03
8.208884666904326e-01	9.628602e-03
8.326072166904326e-01	1.006381e-02
8.443259666904326e-01	1.046140e-02
8.560447166904326e-01	1.082137e-02
8.677634666904326e-01	1.114373e-02
8.794822166904326e-01	1.142847e-02
8.912009666904326e-01	1.167559e-02
9.029197166904326e-01	1.188509e-02
9.179866809761469e-01	1.209188e-02
9.330536452618612e-01	1.222919e-02
9.481206095475755e-01	1.229703e-02
9.631875738332898e-01	1.229539e-02
9.782545381190040e-01	1.222427e-02
9.933215024047184e-01	1.208367e-02
1.008388466690433e+00	1.187360e-02
1.027361680976147e+00	1.150031e-02
1.046334895261861e+00	1.103636e-02
1.065308109547575e+00	1.048175e-02
1.084281323833290e+00	9.836489e-03
1.103254538119004e+00	9.100571e-03
1.122227752404718e+00	8.273996e-03
1.141200966690433e+00	7.356765e-03
1.152919716690433e+00	6.760713e-03
1.164638466690433e+00	6.146886e-03
1.176357216690433e+00	5.515282e-03
1.188075966690433e+00	4.865902e-03
1.199794716690433e+00	4.198746e-03
1.211513466690433e+00	3.513813e-03
1.223232216690433e+00	2.811104e-03
1.227696502404718e+00	2.542552e-03
1.232160788119004e+00	2.273068e-03
1.236625073833290e+00	2.002652e-03
1.241089359547575e+00	1.731305e-03
1.245553645261861e+00	1.459025e-03
1.250017930976147e+00	1.185813e-03
1.254482216690433e+00	9.116697e-04
1.257830430976147e+00	7.058652e-04
1.261178645261861e+00	5.000062e-04
1.264526859547575e+00	2.940928e-04
1.267875073833290e+00	8.812501e-05
1.271223288119004e+00	-1.178972e-04
1.274571502404718e+00	-3.239739e-04
1.277919716690433e+00	-5.301049e-04
1.288522395261861e+00	-1.185628e-03
1.299125073833290e+00	-1.833338e-03
1.309727752404718e+00	-2.473236e-03
1.320330430976147e+00	-3.105322e-03
1.330933109547575e+00	-3.729596e-03
1.341535788119004e+00	-4.346058e-03
1.352138466690433e+00	-4.954707e-03
1.366647395261861e+00	-5.768063e-03
1.381156323833290e+00	-6.541519e-03
1.395665252404718e+00	-7.275075e-03
1.410174180976147e+00	-7.968731e-03
1.424683109547575e+00	-8.622488e-03
1.439192038119004e+00	-9.236344e-03
1.453700966690433e+00	-9.810301e-03
1.464861680976147e+00	-1.021240e-02
1.476022395261861e+00	-1.058015e-02
1.487183109547575e+00	-1.091355e-02
1.498343823833290e+00	-1.121261e-02
1.509504538119004e+00	-1.147731e-02
1.520665252404718e+00	-1.170766e-02
1.531825966690433e+00	-1.190366e-02
1.546892930976147e+00	-1.210675e-02
1.561959895261861e+00	-1.224041e-02
1.577026859547575e+00	-1.230463e-02
1.592093823833290e+00	-1.229943e-02
1.607160788119004e+00	-1.222480e-02
1.622227752404718e+00	-1.208073e-02
1.637294716690433e+00	-1.186724e-02
1.656267930976147e+00	-1.148961e-02
1.675241145261861e+00	-1.102156e-02
1.694214359547575e+00	-1.046310e-02
1.713187573833290e+00	-9.814208e-03
1.732160788119004e+00	-9.074901e-03
1.751134002404718e+00	-8.245173e-03
1.770107216690433e+00	-7.325026e-03
1.781825966690433e+00	-6.727386e-03
1.793544716690433e+00	-6.112115e-03
1.805263466690433e+00	-5.479212e-03
1.816982216690433e+00	-4.828678e-03
1.828700966690433e+00	-4.160513e-03
1.840419716690433e+00	-3.474717e-03
1.852138466690433e+00	-2.771290e-03
1.856602752404718e+00	-2.502510e-03
1.861067038119004e+00	-2.232822e-03
1.865531323833290e+00	-1.962226e-03
1.869995609547575e+00	-1.690720e-03
1.874459895261861e+00	-1.418306e-03
1.878924180976147e+00	-1.144984e-03
1.883388466690433e+00	-8.707527e-04
1.886736680976147e+00	-6.648980e-04
1.890084895261861e+00	-4.590020e-04
1.893433109547575e+00	-2.530648e-04
1.896781323833290e+00	-4.708643e-05
1.900129538119004e+00	1.589332e-04
1.903477752404718e+00	3.649940e-04
1.906825966690433e+00	5.710961e-04
1.917428645261861e+00	1.226437e-03
1.928031323833290e+00	1.873837e-03
1.938634002404718e+00	2.513297e-03
1.949236680976147e+00	3.144815e-03
1.959839359547575e+00	3.768394e-03
1.970442038119004e+00	4.384031e-03
1.981044716690433e+00	4.991728e-03
1.995553645261861e+00	5.803563e-03
2.010062573833290e+00	6.575305e-03
2.024571502404718e+00	7.306954e-03
2.039080430976147e+00	7.998509e-03
2.053589359547575e+00	8.649972e-03
2.068098288119004e+00	9.261341e-03
2.082607216690433e+00	9.832617e-03
2.093767930976147e+00	1.023256e-02
2.104928645261861e+00	1.059808e-02
2.116089359547575e+00	1.092920e-02
2.127250073833290e+00	1.122590e-02
2.138410788119004e+00	1.148818e-02
2.149571502404718e+00	1.171606e-02
2.160732216690433e+00	1.190952e-02
2.175799180976147e+00	1.210909e-02
2.190866145261861e+00	1.223923e-02
2.205933109547575e+00	1.229994e-02
2.221000073833290e+00	1.229123e-02
2.236067038119004e+00	1.221309e-02
2.251134002404718e+00	1.206552e-02
2.266200966690433e+00	1.184852e-02
2.285174180976147e+00	1.146656e-02
2.304147395261861e+00	1.099443e-02
2.323120609547575e+00	1.043210e-02
2.342093823833290e+00	9.779602e-03
2.361067038119004e+00	9.036918e-03
2.380040252404718e+00	8.204053e-03
2.399013466690433e+00	7.281006e-03
2.410732216690433e+00	6.681782e-03
2.422450966690433e+00	6.065074e-03
2.434169716690433e+00	5.430881e-03
2.445888466690433e+00	4.779204e-03
2.457607216690433e+00	4.110042e-03
2.469325966690433e+00	3.423396e-03
2.481044716690433e+00	2.719264e-03
2.485509002404718e+00	2.450261e-03
2.489973288119004e+00	2.180373e-03
2.494437573833290e+00	1.909599e-03
2.498901859547575e+00	1.637940e-03
2.503366145261861e+00	1.365396e-03
2.507830430976147e+00	1.091966e-03
2.512294716690433e+00	8.176507e-04
2.516200966690433e+00	5.773522e-04
2.520107216690433e+00	3.370614e-04
2.524013466690433e+00	9.677843e-05
2.527919716690433e+00	-1.434968e-04
2.531825966690433e+00	-3.837643e-04
2.535732216690433e+00	-6.240241e-04
2.539638466690433e+00	-8.642761e-04
2.550799180976147e+00	-1.553116e-03
2.561959895261861e+00	-2.231934e-03
2.573120609547575e+00	-2.900730e-03
2.584281323833290e+00	-3.559503e-03
2.595442038119004e+00	-4.208254e-03
2.606602752404718e+00	-4.846983e-03
2.617763466690433e+00	-5.475689e-03
2.631714359547575e+00	-6.239120e-03
2.645665252404718e+00	-6.963941e-03
2.659616145261861e+00	-7.650152e-03
2.673567038119004e+00	-8.297754e-03
2.687517930976147e+00	-8.906744e-03
2.701468823833290e+00	-9.477125e-03
2.715419716690433e+00	-1.000890e-02
2.726580430976147e+00	-1.039553e-02
2.737741145261861e+00	-1.074736e-02
2.748901859547575e+00	-1.106441e-02
2.760062573833290e+00	-1.134667e-02
2.771223288119004e+00	-1.159413e-02
2.782384002404718e+00	-1.180680e-02
2.793544716690433e+00	-1.198468e-02
2.808053645261861e+00	-1.215746e-02
2.822562573833290e+00	-1.226584e-02
2.837071502404718e+00	-1.230983e-02
2.851580430976147e+00	-1.228942e-02
2.866089359547575e+00	-1.220461e-02
2.880598288119004e+00	-1.205541e-02
2.895107216690433e+00	-1.184180e-02
2.914080430976147e+00	-1.145552e-02
2.933053645261861e+00	-1.097930e-02
2.952026859547575e+00	-1.041313e-02
2.971000073833290e+00	-9.757026e-03
2.989973288119004e+00	-9.010977e-03
3.008946502404718e+00	-8.174985e-03
3.027919716690433e+00	-7.249052e-03
3.039638466690433e+00	-6.648254e-03
3.051357216690433e+00	-6.030118e-03
3.063075966690433e+00	-5.394645e-03
3.074794716690433e+00	-4.741834e-03
3.086513466690433e+00	-4.071684e-03
3.098232216690433e+00	-3.384198e-03
3.109950966690433e+00	-2.679373e-03
3.114415252404718e+00	-2.410150e-03
3.118879538119004e+00	-2.140066e-03
3.123343823833290e+00	-1.869119e-03
3.127808109547575e+00	-1.597310e-03
3.132272395261861e+00	-1.324639e-03
3.136736680976147e+00	-1.051106e-03
3.141200966690433e+00	-7.767109e-04
3.146223288119004e+00	-4.674566e-04
3.151245609547575e+00	-1.583965e-04
3.156267930976147e+00	1.504695e-04
3.161290252404718e+00	4.591414e-04
3.166312573833290e+00	7.676191e-04
3.171334895261861e+00	1.075903e-03
3.176357216690433e+00	1.383992e-03
3.188634002404718e+00	2.138617e-03
3.200910788119004e+00	2.878365e-03
3.213187573833290e+00	3.603237e-03
3.225464359547575e+00	4.313233e-03
3.237741145261861e+00	5.008354e-03
3.250017930976147e+00	5.688598e-03
3.262294716690433e+00	6.353965e-03
3.275129538119004e+00	7.022960e-03
3.287964359547575e+00	7.656910e-03
3.300799180976147e+00	8.255818e-03
3.313634002404718e+00	8.819682e-03
3.326468823833290e+00	9.348504e-03
3.339303645261861e+00	9.842282e-03
3.352138466690433e+00	1.030102e-02
3.364415252404718e+00	1.069740e-02
3.376692038119004e+00	1.105060e-02
3.388968823833290e+00	1.136063e-02
3.401245609547575e+00	1.162748e-02
3.413522395261861e+00	1.185116e-02
3.425799180976147e+00	1.203166e-02
3.438075966690433e+00	1.216898e-02
3.452026859547575e+00	1.226600e-02
3.465977752404718e+00	1.230370e-02
3.479928645261861e+00	1.228210e-02
3.493879538119004e+00	1.220118e-02
3.507830430976147e+00	1.206095e-02
3.521781323833290e+00	1.186141e-02
3.535732216690433e+00	1.160256e-02
3.554147395261861e+00	1.116249e-02
3.572562573833290e+00	1.064088e-02
3.590977752404718e+00	1.003772e-02
3.609392930976147e+00	9.353008e-03
3.627808109547575e+00	8.586749e-03
3.646223288119004e+00	7.738940e-03
3.664638466690433e+00	6.809582e-03
3.675799180976147e+00	6.222189e-03
3.686959895261861e+00	5.620227e-03
3.698120609547575e+00	5.003695e-03
3.709281323833290e+00	4.372594e-03
3.720442038119004e+00	3.726923e-03
3.731602752404718e+00	3.066683e-03
3.742763466690433e+00	2.391873e-03
3.746669716690433e+00	2.155337e-03
3.750575966690433e+00	1.918204e-03
3.754482216690433e+00	1.680474e-03
3.758388466690433e+00	1.442147e-03
3.762294716690433e+00	1.203223e-03
3.766200966690433e+00	9.637029e-04
3.770107216690433e+00	7.235855e-04
3.775129538119004e+00	4.142740e-04
3.780151859547575e+00	1.051863e-04
3.785174180976147e+00	-2.036775e-04
3.790196502404718e+00	-5.123176e-04
3.795218823833290e+00	-8.207339e-04
3.800241145261861e+00	-1.128926e-03
3.805263466690433e+00	-1.436895e-03
3.816982216690433e+00	-2.156410e-03
3.828700966690433e+00	-2.862602e-03
3.840419716690433e+00	-3.555471e-03
3.852138466690433e+00	-4.235018e-03
3.863857216690433e+00	-4.901242e-03
3.875575966690433e+00	-5.554143e-03
3.887294716690433e+00	-6.193722e-03
3.891200966690433e+00	-6.400360e-03
3.904035788119004e+00	-7.067683e-03
3.916870609547575e+00	-7.699825e-03
3.929705430976147e+00	-8.296785e-03
3.942540252404718e+00	-8.858563e-03
3.955375073833290e+00	-9.385158e-03
3.968209895261861e+00	-9.876572e-03
3.981044716690433e+00	-1.033280e-02
3.996669716690433e+00	-1.082390e-02
4.000000000000000e+00	-1.092101e-02
