time	V(vo)
1.422865931051421e+00	-7.383535e-03
1.432865931051421e+00	-1.032831e-01
1.442865931051421e+00	-1.557481e-01
1.452865931051421e+00	-1.662053e-01
1.460674628474296e+00	-1.482793e-01
1.468693248407695e+00	-1.123323e-01
1.476774051875231e+00	-6.836253e-02
1.486774051875231e+00	-1.464544e-02
1.496774051875231e+00	2.906324e-02
1.506774051875232e+00	5.659124e-02
1.516774051875232e+00	6.688243e-02
1.524953904753591e+00	6.324498e-02
1.532882665987588e+00	5.141228e-02
1.540797675411579e+00	3.510975e-02
1.550797675411579e+00	1.315691e-02
1.560797675411579e+00	-6.059018e-03
1.570797675411579e+00	-1.951126e-02
1.580797675411579e+00	-2.586259e-02
1.590797675411579e+00	-2.572352e-02
1.598849378301947e+00	-2.169917e-02
1.606910880410458e+00	-1.532438e-02
1.615622236729171e+00	-7.633425e-03
1.625622236729171e+00	4.857990e-04
1.635622236729171e+00	6.578555e-03
1.645622236729171e+00	9.907797e-03
1.655622236729171e+00	1.055462e-02
1.663651523139112e+00	9.362785e-03
1.671711147287926e+00	7.046667e-03
1.680088607838036e+00	4.139598e-03
1.690088607838036e+00	7.456951e-04
1.700088607838036e+00	-1.983863e-03
1.710088607838036e+00	-3.669691e-03
1.720088607838036e+00	-4.260430e-03
1.728262041797026e+00	-3.973654e-03
1.737334356876031e+00	-3.056567e-03
1.745883988980453e+00	-1.911692e-03
1.755883988980453e+00	-5.331847e-04
1.765883988980453e+00	6.194884e-04
1.775883988980453e+00	1.374364e-03
1.785883988980453e+00	1.684871e-03
1.794707892091012e+00	1.610930e-03
1.803571828417227e+00	1.281784e-03
1.812930401603273e+00	7.905710e-04
1.822930401603273e+00	2.390336e-04
1.832930401603273e+00	-2.293336e-04
1.842930401603273e+00	-5.414175e-04
1.852930401603273e+00	-6.715367e-04
1.862930401603273e+00	-6.366266e-04
1.875000000000001e+00	-4.510608e-04
1.879139196793458e+00	-3.549116e-04
1.885000000000001e+00	-4.019592e-01
1.887251486240689e+00	-1.131455e+00
1.889021580143318e+00	-1.925912e+00
1.889765995253926e+00	-2.072591e+00
1.890652119275476e+00	-2.060104e+00
1.891460601549291e+00	-2.019271e+00
1.893077566096919e+00	-1.902284e+00
1.895322334247380e+00	-1.714311e+00
1.898945869581897e+00	-1.387836e+00
1.904350869536500e+00	-8.939280e-01
1.911425312462099e+00	-2.801204e-01
1.918894585463273e+00	2.658177e-01
1.928894585463273e+00	7.765530e-01
1.938894585463273e+00	1.020350e+00
1.948894585463273e+00	1.009908e+00
1.956862345998599e+00	8.507473e-01
1.964839678485939e+00	6.013530e-01
1.973675886684705e+00	2.942394e-01
1.983675886684705e+00	-2.433764e-02
1.993675886684705e+00	-2.624123e-01
2.003675886684705e+00	-3.914518e-01
2.013675886684705e+00	-4.155161e-01
2.021487393021571e+00	-3.694459e-01
2.029419574674313e+00	-2.797614e-01
2.037502793432069e+00	-1.694206e-01
2.047502793432069e+00	-3.510766e-02
2.057502793432069e+00	7.389414e-02
2.067502793432069e+00	1.422608e-01
2.077502793432068e+00	1.675097e-01
2.085651941449707e+00	1.581240e-01
2.093559701857874e+00	1.283984e-01
2.101453101724646e+00	8.762680e-02
2.111453101724646e+00	3.266900e-02
2.121453101724646e+00	-1.538127e-02
2.131453101724646e+00	-4.897199e-02
2.141453101724645e+00	-6.478004e-02
2.151453101724645e+00	-6.436791e-02
2.159448489500021e+00	-5.434356e-02
2.167454071683236e+00	-3.849146e-02
2.176190089471250e+00	-1.918121e-02
2.186190089471250e+00	1.157292e-03
2.196190089471250e+00	1.643213e-02
2.206190089471249e+00	2.479180e-02
2.216190089471249e+00	2.645207e-02
2.224077555700749e+00	2.356376e-02
2.232023966917016e+00	1.788636e-02
2.240207784211012e+00	1.079156e-02
2.250207784211011e+00	2.248866e-03
2.260207784211011e+00	-4.689110e-03
2.270207784211011e+00	-9.044171e-03
2.280207784211011e+00	-1.065321e-02
2.288418165933209e+00	-1.004385e-02
2.296570211414588e+00	-8.078609e-03
2.304709284616877e+00	-5.393694e-03
2.314709284616876e+00	-1.907000e-03
2.324709284616876e+00	1.112244e-03
2.334709284616876e+00	3.193003e-03
2.344709284616876e+00	4.166664e-03
2.353597240237014e+00	4.132871e-03
2.361998924390829e+00	3.460777e-03
2.370400437452121e+00	2.410466e-03
2.379708188151712e+00	1.107829e-03
2.389708188151712e+00	-1.670531e-04
2.399708188151712e+00	-1.106897e-03
2.409708188151712e+00	-1.602661e-03
2.419708188151712e+00	-1.660428e-03
2.429632145563802e+00	-1.377012e-03
2.438854200399164e+00	-9.229779e-04
2.448854200399164e+00	-3.670640e-04
2.458854200399164e+00	1.283602e-04
2.468854200399164e+00	4.801513e-04
2.478854200399164e+00	6.516607e-04
2.488854200399163e+00	6.511143e-04
2.498854200399163e+00	5.262851e-04
2.504000000000000e+00	4.239971e-04
2.514000000000000e+00	4.959255e-01
2.517789378376713e+00	1.310679e+00
2.520558559780891e+00	1.994591e+00
2.521794817352156e+00	2.027209e+00
2.522784185094616e+00	1.926572e+00
2.523909412031243e+00	1.823729e+00
2.526159865904497e+00	1.620716e+00
2.530531040152839e+00	1.221933e+00
2.537606223775967e+00	5.871419e-01
2.544871525322143e+00	2.656323e-03
2.554338029077052e+00	-5.825433e-01
2.564338029077052e+00	-9.464899e-01
2.574338029077052e+00	-1.048431e+00
2.582056303213593e+00	-9.580382e-01
2.590650644605427e+00	-7.299914e-01
2.598618224611424e+00	-4.630173e-01
2.608618224611424e+00	-1.234962e-01
2.618618224611424e+00	1.585713e-01
2.628618224611424e+00	3.420427e-01
2.638618224611423e+00	4.168916e-01
2.647087356735544e+00	4.001676e-01
2.654962978359868e+00	3.307171e-01
2.662829443293561e+00	2.309662e-01
2.672434270755808e+00	9.846092e-02
2.682434270755808e+00	-2.501021e-02
2.692434270755808e+00	-1.142331e-01
2.702434270755807e+00	-1.594029e-01
2.712434270755807e+00	-1.633597e-01
2.720334096510461e+00	-1.414843e-01
2.728253975247469e+00	-1.038843e-01
2.736466398921864e+00	-5.870388e-02
2.746466398921864e+00	-6.260080e-03
2.756466398921864e+00	3.488903e-02
2.766466398921864e+00	5.929339e-02
2.776466398921864e+00	6.677455e-02
2.784186493814433e+00	6.159581e-02
2.792984826294626e+00	4.713265e-02
2.800954743189573e+00	3.028349e-02
2.810954743189573e+00	8.631757e-03
2.820954743189573e+00	-9.500307e-03
2.830954743189573e+00	-2.143417e-02
2.840954743189573e+00	-2.644561e-02
2.849549725409016e+00	-2.552558e-02
2.857514060481466e+00	-2.114382e-02
2.865471247628810e+00	-1.475761e-02
2.874886730811510e+00	-6.493376e-03
2.884886730811509e+00	1.400285e-03
2.894886730811509e+00	7.143091e-03
2.904886730811509e+00	1.009184e-02
2.914886730811509e+00	1.040136e-02
2.922995669583326e+00	8.997004e-03
2.931122729026492e+00	6.549840e-03
2.939626547361743e+00	3.578169e-03
2.949626547361743e+00	2.641781e-04
2.959626547361743e+00	-2.312438e-03
2.969626547361742e+00	-3.815540e-03
2.979626547361742e+00	-4.232916e-03
2.987896757640303e+00	-3.837482e-03
2.996394859745780e+00	-2.916886e-03
3.005086539419465e+00	-1.732495e-03
3.015086539419465e+00	-3.740457e-04
3.025086539419465e+00	7.330416e-04
3.035086539419464e+00	1.430318e-03
3.045086539419464e+00	1.684386e-03
3.053992742201465e+00	1.569188e-03
3.062930560742103e+00	1.211420e-03
3.072433021895669e+00	7.030361e-04
3.082433021895669e+00	1.596376e-04
3.092433021895669e+00	-2.870638e-04
3.102433021895668e+00	-5.710170e-04
3.112433021895668e+00	-6.737192e-04
3.122433021895668e+00	-6.174422e-04
3.132433021895668e+00	-4.513420e-04
3.142000000000001e+00	-4.901603e-01
3.146205736058865e+00	-1.353724e+00
3.148966590402828e+00	-1.978260e+00
3.150260565839018e+00	-2.001822e+00
3.151278977753568e+00	-1.900019e+00
3.152441934196955e+00	-1.794321e+00
3.154767847083729e+00	-1.584300e+00
3.159419672857278e+00	-1.160408e+00
3.167161880733246e+00	-4.730400e-01
3.174442821579607e+00	9.344934e-02
3.184442821579607e+00	6.691703e-01
3.194442821579607e+00	9.832482e-01
3.204442821579607e+00	1.035760e+00
3.212267670826096e+00	9.161154e-01
3.220123164422671e+00	6.917205e-01
3.228223675626571e+00	4.146287e-01
3.238223675626571e+00	7.996610e-02
3.248223675626571e+00	-1.902112e-01
3.258223675626570e+00	-3.582542e-01
3.268223675626570e+00	-4.187750e-01
3.276305775737247e+00	-3.939455e-01
3.284209546802376e+00	-3.187554e-01
3.292097998232570e+00	-2.165776e-01
3.302097998232569e+00	-7.933815e-02
3.312097998232569e+00	4.022316e-02
3.322097998232569e+00	1.234116e-01
3.332097998232569e+00	1.621307e-01
3.342097998232568e+00	1.604463e-01
3.350079462436310e+00	1.350895e-01
3.358070296799166e+00	9.537898e-02
3.366920155641424e+00	4.650841e-02
3.376920155641423e+00	-4.071155e-03
3.386920155641423e+00	-4.182998e-02
3.396920155641423e+00	-6.225385e-02
3.406920155641423e+00	-6.599390e-02
3.414766109109533e+00	-5.858856e-02
3.422671823283133e+00	-4.435135e-02
3.430800700175426e+00	-2.670605e-02
3.440800700175426e+00	-5.387988e-03
3.450800700175426e+00	1.187876e-02
3.460800700175426e+00	2.267327e-02
3.470800700175425e+00	2.662416e-02
3.478904472429718e+00	2.509877e-02
3.486896874708340e+00	2.029143e-02
3.494875169152222e+00	1.372829e-02
3.504875169152221e+00	5.003921e-03
3.514875169152221e+00	-2.592355e-03
3.524875169152221e+00	-7.870958e-03
3.534875169152221e+00	-1.032043e-02
3.544875169152220e+00	-1.015347e-02
3.553999217293534e+00	-8.232999e-03
3.562215241468231e+00	-5.592219e-03
3.571666693622241e+00	-2.283489e-03
3.581666693622241e+00	8.111546e-04
3.591666693622241e+00	3.010347e-03
3.601666693622240e+00	4.083983e-03
3.611666693622240e+00	4.096464e-03
3.620853070751272e+00	3.370283e-03
3.629371827866175e+00	2.294634e-03
3.638637266050584e+00	9.974807e-04
3.648637266050584e+00	-2.573793e-04
3.658637266050583e+00	-1.164166e-03
3.668637266050583e+00	-1.623196e-03
3.678637266050583e+00	-1.650149e-03
3.688360901301209e+00	-1.352310e-03
3.697648112084229e+00	-8.860629e-04
3.707648112084229e+00	-3.307353e-04
3.717648112084229e+00	1.572501e-04
3.727648112084228e+00	4.975618e-04
3.737648112084228e+00	6.568123e-04
3.747648112084228e+00	6.458738e-04
3.757648112084228e+00	5.169624e-04
3.767747376502207e+00	2.941251e-04
3.771000000000000e+00	2.853881e-01
3.772199489139707e+00	8.503971e-01
3.773109148128121e+00	1.552559e+00
3.773505184025721e+00	1.778714e+00
3.773958388607920e+00	1.909041e+00
3.774628637821478e+00	2.009727e+00
3.775537553473496e+00	2.052620e+00
3.776620196448037e+00	2.028559e+00
3.777994766153807e+00	1.944625e+00
3.779795726365128e+00	1.801452e+00
3.782464314085264e+00	1.566391e+00
3.786771091653676e+00	1.172652e+00
3.793860668577024e+00	5.364191e-01
3.801042101155411e+00	-3.499294e-02
3.810858801364794e+00	-6.256667e-01
3.820858801364793e+00	-9.684822e-01
3.830858801364793e+00	-1.047611e+00
3.838625359127277e+00	-9.431680e-01
3.846862760463784e+00	-7.157490e-01
3.854891138505723e+00	-4.428858e-01
3.864891138505723e+00	-1.041023e-01
3.874891138505722e+00	1.737628e-01
3.884891138505722e+00	3.509758e-01
3.894891138505722e+00	4.195929e-01
3.903186719003834e+00	3.989754e-01
3.911074807488967e+00	3.266143e-01
3.918950605599719e+00	2.253541e-01
3.928890233366861e+00	8.809442e-02
3.938890233366861e+00	-3.373480e-02
3.948890233366861e+00	-1.199599e-01
3.958890233366861e+00	-1.616913e-01
3.968890233366861e+00	-1.624750e-01
3.976835626394805e+00	-1.385359e-01
3.984794680908063e+00	-9.956797e-02
3.993250103694758e+00	-5.216006e-02
4.000000000000000e+00	-1.387346e-02
