time	V(vo)
2.730000000000001e-03	-2.387585e-01
2.780000000000001e-03	-1.801878e-01
2.830000000000001e-03	-1.242831e-01
2.880000000000001e-03	-7.104427e-02
2.910000000000001e-03	-4.004225e-02
2.930000000000001e-03	-1.982277e-02
2.940000000000001e-03	-9.845329e-03
2.950000000000001e-03	4.490851e-05
2.960000000000001e-03	9.848675e-03
2.980000000000001e-03	2.919971e-02
3.010000000000001e-03	5.759576e-02
3.067142857142859e-03	1.093720e-01
3.124285714285716e-03	1.588765e-01
3.181428571428573e-03	2.061091e-01
3.238571428571430e-03	2.510700e-01
3.295714285714288e-03	2.937591e-01
3.352857142857145e-03	3.341764e-01
3.410000000000002e-03	3.723218e-01
3.460000000000003e-03	4.042253e-01
3.510000000000003e-03	4.348632e-01
3.560000000000003e-03	4.642355e-01
3.610000000000003e-03	4.923421e-01
3.660000000000003e-03	5.191832e-01
3.710000000000003e-03	5.447586e-01
3.760000000000003e-03	5.690684e-01
3.770000000000003e-03	5.713857e-01
3.780000000000003e-03	5.662658e-01
3.790000000000003e-03	5.536722e-01
3.842857142857145e-03	4.760651e-01
3.895714285714286e-03	4.015884e-01
3.948571428571428e-03	3.302419e-01
4.001428571428569e-03	2.620256e-01
4.054285714285711e-03	1.969396e-01
4.107142857142853e-03	1.349839e-01
4.159999999999994e-03	7.615849e-02
4.189999999999992e-03	4.377186e-02
4.209999999999992e-03	2.264795e-02
4.219999999999991e-03	1.222378e-02
4.229999999999991e-03	1.890452e-03
4.239999999999990e-03	-8.352814e-03
4.249999999999990e-03	-1.850677e-02
4.259999999999989e-03	-2.857218e-02
4.269999999999989e-03	-3.854978e-02
4.289999999999988e-03	-5.824452e-02
4.319999999999987e-03	-8.714639e-02
4.377142857142842e-03	-1.398504e-01
4.434285714285697e-03	-1.902475e-01
4.491428571428552e-03	-2.383376e-01
4.548571428571406e-03	-2.841208e-01
4.605714285714262e-03	-3.275970e-01
4.662857142857116e-03	-3.687662e-01
4.719999999999971e-03	-4.076284e-01
4.761428571428541e-03	-4.347006e-01
4.802857142857110e-03	-4.608683e-01
4.844285714285680e-03	-4.861315e-01
4.885714285714250e-03	-5.104902e-01
4.927142857142819e-03	-5.339444e-01
4.968571428571389e-03	-5.564942e-01
5.009999999999959e-03	-5.781395e-01
5.019999999999959e-03	-5.808234e-01
5.029999999999958e-03	-5.760670e-01
5.039999999999958e-03	-5.638342e-01
5.092857142857099e-03	-4.880790e-01
5.145714285714239e-03	-4.153845e-01
5.198571428571380e-03	-3.457505e-01
5.251428571428521e-03	-2.791772e-01
5.304285714285662e-03	-2.156645e-01
5.357142857142802e-03	-1.552124e-01
5.409999999999943e-03	-9.782089e-02
5.439999999999941e-03	-6.622580e-02
5.459999999999941e-03	-4.561918e-02
5.479999999999940e-03	-2.537082e-02
5.489999999999939e-03	-1.537910e-02
5.499999999999939e-03	-5.474699e-03
5.509999999999939e-03	4.343124e-03
5.529999999999938e-03	2.372194e-02
5.559999999999937e-03	5.215888e-02
5.615714285714220e-03	1.027581e-01
5.671428571428504e-03	1.511862e-01
5.727142857142787e-03	1.974430e-01
5.782857142857071e-03	2.415286e-01
5.838571428571354e-03	2.834429e-01
5.894285714285638e-03	3.231861e-01
5.949999999999921e-03	3.607580e-01
5.995714285714204e-03	3.903100e-01
6.041428571428488e-03	4.187804e-01
6.087142857142772e-03	4.461693e-01
6.132857142857056e-03	4.724766e-01
6.178571428571340e-03	4.977024e-01
6.224285714285624e-03	5.218467e-01
6.269999999999908e-03	5.449094e-01
6.279999999999907e-03	5.474112e-01
6.289999999999907e-03	5.424741e-01
6.299999999999906e-03	5.300618e-01
6.351428571428476e-03	4.553936e-01
6.402857142857045e-03	3.836664e-01
6.454285714285615e-03	3.148803e-01
6.505714285714184e-03	2.490353e-01
6.557142857142753e-03	1.861313e-01
6.608571428571322e-03	1.261684e-01
6.659999999999892e-03	6.914655e-02
6.689999999999890e-03	3.687143e-02
6.709999999999890e-03	1.582036e-02
6.719999999999889e-03	5.432187e-03
6.729999999999889e-03	-4.865446e-03
6.739999999999888e-03	-1.507330e-02
6.749999999999888e-03	-2.519213e-02
6.759999999999888e-03	-3.522269e-02
6.779999999999887e-03	-5.502197e-02
6.809999999999886e-03	-8.407725e-02
6.867142857142740e-03	-1.370611e-01
6.924285714285596e-03	-1.877258e-01
6.981428571428450e-03	-2.360712e-01
7.038571428571305e-03	-2.820975e-01
7.095714285714160e-03	-3.258047e-01
7.152857142857015e-03	-3.671926e-01
7.209999999999869e-03	-4.062613e-01
7.254285714285582e-03	-4.353058e-01
7.298571428571294e-03	-4.633198e-01
7.342857142857007e-03	-4.903033e-01
7.387142857142719e-03	-5.162563e-01
7.431428571428432e-03	-5.411789e-01
7.475714285714145e-03	-5.650710e-01
7.519999999999857e-03	-5.879327e-01
7.529999999999856e-03	-5.905515e-01
7.539999999999856e-03	-5.857304e-01
7.549999999999855e-03	-5.734335e-01
7.602857142856996e-03	-4.973496e-01
7.655714285714136e-03	-4.243389e-01
7.708571428571277e-03	-3.544014e-01
7.761428571428418e-03	-2.875370e-01
7.814285714285558e-03	-2.237458e-01
7.867142857142699e-03	-1.630278e-01
7.919999999999840e-03	-1.053829e-01
7.949999999999839e-03	-7.364807e-02
7.979999999999838e-03	-4.273643e-02
7.989999999999838e-03	-3.261191e-02
7.999999999999837e-03	-2.255290e-02
